,name,position,height,weight,experience,country
4071,Steve Smith,Shooting Guard,201,90,14,Michigan
4072,Steven Smith,Power Forward,203,106,1,Pennsylvania
4073,Stevin Smith,Shooting Guard,188,94,1,Texas
4074,Theron Smith,Small Forward,203,102,2,Florida
4075,Tony Smith,Shooting Guard and Point Guard,190,83,9,Wisconsin
4076,Tony Smith,Shooting Guard and Point Guard,190,83,9,Wisconsin
4077,William Smith,Center,213,99,2,
4078,Willie Smith,Point Guard,188,77,4,Nevada
4079,Zhaire Smith,Shooting Guard and Small Forward,190,92,2,Texas
4080,Rik Smits,Center,224,113,12,Netherlands
4081,Mike Smrek,Center and Power Forward,213,113,7,Canada
4082,Joe Smyth,Small Forward,190,97,1,New York
4083,Tony Snell,Shooting Guard and Small Forward,198,96,8,California
4084,Eric Snow,Point Guard and Shooting Guard,190,86,13,Ohio
4085,Dick Snyder,Shooting Guard and Small Forward,196,93,13,Ohio
4086,Kirk Snyder,Shooting Guard,198,102,4,California
4087,Chips Sobek,Guard,183,81,1,Indiana
4088,Ricky Sobers,Shooting Guard and Point Guard,190,89,11,New York
4089,Ron Sobie,Point Guard and Shooting Guard,190,83,4,Illinois
4090,Mike Sojourner,Center and Power Forward,206,102,3,Pennsylvania
4091,Willie Sojourner,Center,203,102,4,Pennsylvania
4092,Will Solomon,Point Guard and Shooting Guard,185,83,2,Connecticut
4093,Willie Somerset,Point Guard,173,77,3,Pennsylvania
4094,Darius Songaila,Power Forward and Center,206,112,8,Lithuania
4095,Dave Sorenson,Power Forward,203,102,3,Ohio
4096,James Southerland,Small Forward,203,97,1,New York
4097,Gino Sovran,Forward,188,79,1,Canada
4098,Pape Sow,Center,208,113,3,Senegal
4099,Ken Spain,Center,206,102,1,Texas
4100,Ray Spalding,Power Forward and Center,208,97,2,Kentucky
4101,Jim Spanarkel,Shooting Guard and Small Forward,196,86,5,New Jersey
4102,Vassilis Spanoulis,Shooting Guard,193,88,1,Greece
4103,Daniel Sparks,Power Forward,203,90,2,Indiana
4104,Guy Sparrow,Small Forward and Power Forward,198,98,3,Michigan
4105,Rory Sparrow,Point Guard,188,79,12,Virginia
4106,Odie Spears,Small Forward,196,92,8,Kentucky
4107,Art Spector,Forward,193,90,4,Pennsylvania
4108,Marreese Speights,Center and Power Forward,208,115,10,Florida
4109,Omari Spellman,Center and Power Forward,203,111,2,Ohio
4110,Andre Spencer,Small Forward,198,95,2,California
4111,Elmore Spencer,Center,213,122,5,Georgia
4112,Felton Spencer,Center,213,120,12,Kentucky
4113,Lou Spicer,Forward,188,88,1,New York
4114,Craig Spitzer,Center,213,102,1,
4115,Tiago Splitter,Center and Power Forward,211,111,7,Brazil
4116,Art Spoelstra,Center,206,99,4,Michigan
4117,Bruce Spraggins,Small Forward,196,85,1,Virginia
4118,Latrell Sprewell,Small Forward and Shooting Guard,196,86,13,Wisconsin
4119,Larry Spriggs,Small Forward and Power Forward,201,104,5,Maryland
4120,Jim Springer,Center,206,106,1,Indiana
4121,Jim Spruill,Guard,188,102,1,Texas
4122,Ryan Stack,Power Forward,211,97,2,Tennessee
4123,Jerry Stackhouse,Shooting Guard and Small Forward,198,98,18,North Carolina
4124,Kevin Stacom,Shooting Guard,190,83,6,New York
4125,Erv Staggs,Small Forward,198,88,1,Pennsylvania
4126,Bud Stallworth,Small Forward,196,86,5,Alabama
4127,Dave Stallworth,Small Forward,201,90,8,Texas
4128,Ed Stanczak,Forward,185,83,2,Indiana
4129,Cassius Stanley,Shooting Guard,196,86,1,California
4130,Terence Stansbury,Shooting Guard,196,77,3,Delaware
4131,John Starks,Shooting Guard,190,81,13,Oklahoma
4132,Keith Starr,Shooting Guard,198,86,1,Pennsylvania
4133,Nik Stauskas,Shooting Guard,198,92,5,Canada
4134,Larry Staverman,Power Forward,201,92,5,Kentucky
4135,Larry Steele,Shooting Guard and Small Forward,196,81,9,Indiana
4136,Matt Steigenga,Small Forward,201,102,1,Michigan
4137,Vladimir Stepania,Center,213,107,6,Georgia
4138,D.J. Stephens,Shooting Guard,196,85,2,Texas
4139,Everette Stephens,Point Guard,188,79,2,Illinois
4140,Jack Stephens,Shooting Guard,190,83,1,
4141,Joe Stephens,Small Forward and Power Forward,201,95,3,California
4142,Lance Stephenson,Shooting Guard and Small Forward,198,104,9,New York
4143,Alex Stepheson,Power Forward,208,122,1,California
4144,Brook Steppe,Shooting Guard and Point Guard,196,88,5,North Carolina
4145,Barry Stevens,Small Forward,196,88,1,Michigan
4146,Wayne Stevens,Forward,190,83,1,
4147,DeShawn Stevenson,Shooting Guard and Small Forward,196,95,13,California
4148,Dennis Stewart,Forward,198,99,1,
4149,Isaiah Stewart,Center,203,113,1,New York
4150,Kebu Stewart,Power Forward,203,108,1,New York
4151,Larry Stewart,Small Forward and Power Forward,203,99,5,Pennsylvania
4152,Michael Stewart,Center and Power Forward,208,104,8,France
4153,Norm Stewart,Forward,196,92,1,Missouri
4154,Greg Stiemsma,Center,211,117,4,Wisconsin
4155,Steve Stipanovich,Center,211,111,5,Missouri
4156,Bryant Stith,Shooting Guard,196,94,10,Virginia
4157,Sam Stith,Shooting Guard,188,83,1,Virginia
4158,Tom Stith,Small Forward,196,95,1,Virginia
4159,Alex Stivrins,Small Forward and Power Forward,203,99,2,Nebraska
4160,David Stockton,Point Guard,180,74,2,Washington
4161,John Stockton,Point Guard,185,77,19,Washington
4162,Peja Stojaković,Small Forward,208,103,13,Croatia
4163,Ed Stokes,Center,213,119,1,New York
4164,Greg Stokes,Power Forward,208,99,2,Connecticut
4165,Jarnell Stokes,Center and Power Forward,206,119,3,Tennessee
4166,Maurice Stokes,Power Forward and Center,201,105,3,Pennsylvania
4167,Art Stolkey,Guard,185,81,1,Michigan
4168,Randy Stoll,Power Forward,201,106,1,Washington
4169,Diamond Stone,Center,211,115,1,Wisconsin
4170,George Stone,Small Forward,201,88,4,Kentucky
4171,Julyan Stone,Shooting Guard and Point Guard,198,90,4,Virginia
4172,Awvee Storey,Shooting Guard and Small Forward,198,100,3,Illinois
4173,Damon Stoudamire,Point Guard,178,77,13,Oregon
4174,Salim Stoudamire,Shooting Guard and Point Guard,185,81,3,Oregon
4175,Amar'e Stoudemire,Power Forward and Center,208,111,14,Florida
4176,Paul Stovall,Small Forward,193,97,2,
4177,D.J. Strawberry,Shooting Guard,196,91,1,New York
4178,Joe Strawder,Center,208,106,3,Florida
4179,Bill Stricker,Forward,206,95,1,
4180,Erick Strickland,Shooting Guard and Point Guard,190,95,9,Alabama
4181,Mark Strickland,Small Forward and Power Forward,206,95,8,Georgia
4182,Rod Strickland,Point Guard and Shooting Guard,190,79,17,New York
4183,Roger Strickland,Forward,196,90,1,Florida
4184,John Stroeder,Power Forward,208,117,2,Washington
4185,Derek Strong,Power Forward,203,99,10,California
4186,Lamont Strothers,Shooting Guard,193,86,2,Virginia
4187,John Stroud,Small Forward,201,97,1,Mississippi
4188,Red Stroud,Guard,183,72,1,
4189,Max Strus,Small Forward,196,97,2,Illinois
4190,Rodney Stuckey,Point Guard and Shooting Guard,196,95,10,Washington
4191,Gene Stump,Forward,188,83,3,
4192,Stan Stutz,Guard,178,77,3,Massachusetts
4193,Gary Suiter,Center,206,102,1,
4194,Jared Sullinger,Power Forward,206,117,5,Ohio
4195,DaJuan Summers,Small Forward and Power Forward,203,104,4,Maryland
4196,Edmond Sumner,Shooting Guard and Point Guard,193,88,4,Michigan
4197,Barry Sumpter,Power Forward,211,97,1,Illinois
4198,Don Sunderlage,Shooting Guard,185,81,2,Illinois
4199,Bruno Šundov,Center,218,99,7,Croatia
4200,Jon Sundvold,Point Guard and Shooting Guard,188,77,9,South Dakota
4201,Bob Sura,Shooting Guard and Point Guard,196,90,10,Pennsylvania
4202,Dick Surhoff,Small Forward and Power Forward,193,95,2,New Jersey
4203,George Sutor,Center,203,106,3,Pennsylvania
4204,Dane Suttle,Shooting Guard,190,86,2,California
4205,Greg Sutton,Point Guard,188,77,3,California
4206,Keith Swagerty,Power Forward,201,106,2,California
4207,Bennie Swain,Power Forward,203,99,1,
4208,Caleb Swanigan,Power Forward and Center,206,117,3,Indiana
4209,Norm Swanson,Small Forward,198,95,1,Illinois
4210,Dan Swartz,Small Forward,193,97,1,Kentucky
4211,Mike Sweetney,Center and Power Forward,203,124,4,Maryland
4212,Robert Swift,Center,213,111,4,California
4213,Skeeter Swift,Shooting Guard,190,92,5,Virginia
4214,Stromile Swift,Power Forward and Center,206,102,9,Louisiana
4215,Aaron Swinson,Small Forward,196,104,1,Georgia
4216,Pape Sy,Small Forward,201,102,1,France
4217,Buck Sydnor,Guard,178,79,1,
4218,Larry Sykes,Power Forward,206,115,1,Ohio
4219,Brett Szabo,Center,211,104,1,Iowa
4220,Wally Szczerbiak,Small Forward,201,110,10,Spain
4221,Walt Szczerbiak,Small Forward,198,95,1,Pennsylvania
4222,Žan Tabak,Center,213,111,6,Croatia
4223,Yuta Tabuse,Point Guard,175,74,1,Japan
4224,Chris Taft,Center,208,117,1,New York
4225,Sid Tanenbaum,Guard,183,72,2,New York
4226,Dragan Tarlać,Center,208,117,1,Serbia
4227,Roy Tarpley,Power Forward and Center,211,104,6,New York
4228,Levern Tart,Shooting Guard,188,88,4,South Carolina
4229,Jae'Sean Tate,Small Forward,193,104,1,Ohio
4230,Earl Tatum,Shooting Guard,196,83,4,New York
4231,Jayson Tatum,Small Forward and Power Forward,203,95,4,Missouri
4232,Edy Tavares,Center,221,117,2,Cape Verde
4233,Anthony Taylor,Point Guard,193,79,1,California
4234,Brian Taylor,Point Guard,188,83,10,New Jersey
4235,Donell Taylor,Shooting Guard,198,81,2,District of Columbia
4236,Fatty Taylor,Point Guard,183,79,8,District of Columbia
4237,Fred Taylor,Shooting Guard,196,81,2,Texas
4238,Isaiah Taylor,Point Guard,190,77,2,California
4239,Jay Taylor,Shooting Guard,190,86,1,Illinois
4240,Jeff Taylor,Shooting Guard,193,79,2,Arkansas
4241,Jeff Taylor,Small Forward,201,102,3,Sweden
4242,Jermaine Taylor,Shooting Guard,193,95,2,Florida
4243,Johnny Taylor,Small Forward,206,99,3,Tennessee
4244,Leonard Taylor,Power Forward,203,99,1,California
4245,Maurice Taylor,Power Forward,206,117,9,Michigan
4246,Mike Taylor,Point Guard,188,74,1,Illinois
4247,Oliver Taylor,Shooting Guard,188,87,4,New York
4248,Ronald Taylor,Center,216,120,3,California
4249,Tyshawn Taylor,Point Guard,190,83,2,New Jersey
4250,Vince Taylor,Shooting Guard,196,81,1,Kentucky
4251,Terry Teagle,Shooting Guard and Small Forward,196,88,11,Texas
4252,Jeff Teague,Point Guard,190,88,12,Indiana
4253,Marquis Teague,Shooting Guard and Point Guard,188,85,3,Indiana
4254,Mirza Teletović,Power Forward and Small Forward,206,109,6,Bosnia and Herzegovina
4255,Sebastian Telfair,Point Guard,183,74,10,New York
4256,Collis Temple,Small Forward,203,99,1,Louisiana
4257,Garrett Temple,Shooting Guard,196,88,11,Louisiana
4258,Miloš Teodosić,Point Guard,196,88,2,Serbia
4259,Ira Terrell,Small Forward,203,90,2,Texas
4260,Jared Terrell,Shooting Guard,190,102,1,Massachusetts
4261,Carlos Terry,Shooting Guard,196,95,3,North Carolina
4262,Chuck Terry,Small Forward,198,97,5,California
4263,Claude Terry,Shooting Guard and Small Forward,193,88,6,California
4264,Emanuel Terry,Power Forward,206,99,1,Alabama
4265,Jason Terry,Shooting Guard and Point Guard,188,83,19,Washington
4266,Tyrell Terry,Point Guard,188,72,1,Minnesota
4267,Hasheem Thabeet,Center,221,119,5,United Republic of Tanzania
4268,Tom Thacker,Point Guard and Shooting Guard,188,77,7,Kentucky
4269,Floyd Theard,Point Guard,185,77,1,
4270,Daniel Theis,Center,203,111,4,Germany
4271,Reggie Theus,Shooting Guard and Point Guard,201,86,13,California
4272,Peter Thibeaux,Small Forward,201,95,2,California
4273,Bill Thieben,Power Forward,201,97,2,
4274,Justus Thigpen,Shooting Guard,185,72,3,
4275,David Thirdkill,Small Forward and Power Forward,201,88,5,Missouri
4276,Adonis Thomas,Small Forward,201,90,1,Tennessee
4277,Billy Thomas,Small Forward and Shooting Guard,193,94,3,Louisiana
4278,Brodric Thomas,Shooting Guard,196,83,1,Illinois
4279,Carl Thomas,Shooting Guard,193,79,3,Ohio
4280,Charles Thomas,Shooting Guard,190,79,1,Ohio
4281,Etan Thomas,Center and Power Forward,206,116,9,New York
4282,Irving Thomas,Power Forward,203,102,1,New York
4283,Isaiah Thomas,Point Guard and Shooting Guard,175,83,10,Washington
4284,Isiah Thomas,Point Guard,185,81,13,Illinois
4285,Jamel Thomas,Small Forward,198,97,2,New York
4286,James Thomas,Power Forward,203,106,2,New York
4287,Jim Thomas,Shooting Guard,190,86,4,Florida
4288,Joe Thomas,Small Forward,198,92,1,Georgia
4289,John Thomas,Center and Power Forward,206,120,5,Minnesota
4290,Kenny Thomas,Power Forward,201,118,11,Georgia
4291,Khyri Thomas,Shooting Guard,190,95,3,Nebraska
4292,Kurt Thomas,Power Forward and Center,206,104,18,Texas
4293,Lance Thomas,Power Forward and Small Forward,203,108,9,New York
4294,Malcolm Thomas,Power Forward,206,102,4,Missouri
4295,Matt Thomas,Shooting Guard,193,86,2,Illinois
4296,Ronald Thomas,Power Forward,198,97,4,Kentucky
4297,Terry Thomas,Power Forward,203,99,1,Michigan
4298,Tim Thomas,Small Forward and Power Forward,208,104,13,New Jersey
4299,Tyrus Thomas,Power Forward and Center,206,97,8,Louisiana
4300,Willis Thomas,Shooting Guard,188,83,1,
4301,Trey Thompkins,Center,208,111,1,New York
4302,Bernard Thompson,Small Forward,198,95,5,Arizona
4303,Billy Thompson,Small Forward,201,88,6,New Jersey
4304,Brooks Thompson,Point Guard,193,87,4,Texas
4305,Corny Thompson,Power Forward,203,102,1,Connecticut
4306,David Thompson,Shooting Guard and Small Forward,193,88,9,North Carolina
4307,Dijon Thompson,Shooting Guard and Small Forward,201,88,2,California
4308,George Thompson,Shooting Guard and Point Guard,188,90,6,New York
4309,Hollis Thompson,Shooting Guard and Small Forward,203,93,4,California
4310,Jack Thompson,Guard,185,83,1,New York
4311,Jason Thompson,Power Forward and Center,211,113,8,New Jersey
4312,John Thompson,Power Forward and Center,208,102,2,District of Columbia
4313,Kevin Thompson,Center,211,117,1,North Carolina
4314,Klay Thompson,Shooting Guard,198,97,8,California
4315,LaSalle Thompson,Center,208,111,15,Ohio
4316,Mychal Thompson,Center and Power Forward,208,102,12,Bahamas
4317,Mychel Thompson,Shooting Guard,198,95,1,California
4318,Paul Thompson,Small Forward,198,95,3,Tennessee
4319,Stephen Thompson,Shooting Guard,193,83,1,California
4320,Tristan Thompson,Power Forward and Center,206,115,10,Canada
4321,Skip Thoren,Center,208,104,3,Illinois
4322,Rod Thorn,Shooting Guard and Point Guard,193,88,8,West Virginia
4323,Al Thornton,Small Forward and Power Forward,203,99,4,Georgia
4324,Bob Thornton,Power Forward,208,102,8,California
4325,Dallas Thornton,Small Forward,193,86,2,Kentucky
4326,Marcus Thornton,Shooting Guard,193,92,8,Louisiana
4327,Sindarius Thornwell,Shooting Guard and Small Forward,193,97,4,South Carolina
4328,Otis Thorpe,Power Forward and Center,206,102,17,Florida
4329,Sedale Threatt,Point Guard and Shooting Guard,188,79,14,Georgia
4330,Nate Thurmond,Center and Power Forward,211,102,14,Ohio
4331,Mel Thurston,Guard,183,79,1,New York
4332,Matisse Thybulle,Shooting Guard,196,91,2,Arizona
4333,Hal Tidrick,Forward,185,86,1,Ohio
4334,Dan Tieman,Point Guard,183,83,1,Kentucky
4335,Killian Tillie,Center,206,99,1,France
4336,Darren Tillis,Center,211,97,2,Texas
4337,Xavier Tillman Sr.,Power Forward,203,111,1,Michigan
4338,Jack Tingle,Forward,193,92,2,Kentucky
4339,George Tinsley,Small Forward,196,92,2,Kentucky
4340,Jamaal Tinsley,Point Guard,190,88,11,New York
4341,Wayman Tisdale,Power Forward,206,108,12,Oklahoma
4342,Mike Tobey,Center,213,117,1,New York
4343,Mike Todorovich,Forward,196,99,2,Illinois
4344,Ray Tolbert,Power Forward,206,102,5,Indiana
4345,Tom Tolbert,Power Forward and Small Forward,201,106,7,California
4346,Anthony Tolliver,Power Forward and Small Forward,203,108,13,Missouri
4347,Dean Tolson,Power Forward,203,86,3,Missouri
4348,Rudy Tomjanovich,Power Forward and Small Forward,203,98,11,Michigan
4349,Andrew Toney,Shooting Guard,190,80,8,Alabama
4350,Sedric Toney,Point Guard,188,80,5,Mississippi
4351,Andy Tonkovich,Guard,185,83,1,West Virginia
4352,Andy Toolson,Small Forward,198,95,2,Illinois
4353,Jack Toomay,Center,198,97,3,California
4354,Bernard Toone,Power Forward,206,95,1,New York
4355,Obi Toppin,Power Forward,206,99,1,New York
4356,Irv Torgoff,Forward,188,87,3,New York
4357,Gene Tormohlen,Center,203,104,6,Indiana
4358,Óscar Torres,Shooting Guard,198,95,2,Venezuela
4359,Juan Toscano-Anderson,Shooting Guard,198,94,2,California
4360,Bill Tosheff,Point Guard,185,79,3,Indiana
4361,Bob Tough,Guard,183,83,2,New York
4362,Axel Toupane,Small Forward,201,89,3,France
4363,Monte Towe,Point Guard,170,68,2,Indiana
4364,Keith Tower,Center,211,113,4,Montana
4365,Blackie Towery,Forward,193,95,2,Kentucky
4366,Linton Townes,Small Forward,201,86,3,Virginia
4367,Karl-Anthony Towns,Center,211,112,6,New Jersey
4368,Raymond Townsend,Shooting Guard,190,79,3,California
4369,George Trapp,Power Forward,203,92,6,Michigan
4370,John Trapp,Small Forward,201,95,5,Michigan
4371,Robert Traylor,Center and Power Forward,203,128,7,Michigan
4372,Gary Trent,Power Forward,203,113,9,Ohio
4373,Gary Trent Jr.,Shooting Guard and Small Forward,196,94,3,Ohio
4374,Jeff Trepagnier,Shooting Guard,193,90,3,California
4375,John Tresvant,Power Forward,201,97,9,District of Columbia
4376,Allonzo Trier,Shooting Guard,193,90,2,Washington
4377,Dick Triptow,Guard,183,77,2,Illinois
4378,Kelly Tripucka,Small Forward,198,99,10,New Jersey
4379,Ansley Truitt,Power Forward,206,97,1,Georgia
4380,Cezary Trybański,Center,218,108,2,Poland
4381,Jake Tsakalidis,Center,218,129,7,Georgia
4382,John Tschogl,Small Forward,198,93,3,California
4383,Lou Tsioropoulos,Small Forward,196,86,3,Massachusetts
4384,Nikoloz Tskitishvili,Power Forward and Small Forward,213,102,4,Georgia
4385,Al Tucker,Power Forward,203,86,5,Ohio
4386,Alando Tucker,Small Forward and Shooting Guard,198,92,3,Illinois
4387,Anthony Tucker,Small Forward,203,99,1,District of Columbia
4388,Jim Tucker,Power Forward,201,83,3,Kentucky
4389,P.J. Tucker,Small Forward,196,111,10,North Carolina
4390,Rayjon Tucker,Shooting Guard and Point Guard,190,94,2,North Carolina
4391,Trent Tucker,Shooting Guard,196,87,11,North Carolina
4392,Ronny Turiaf,Center,208,112,10,Martinique
4393,Mirsad Türkcan,Power Forward,206,107,1,Serbia
4394,Hedo Türkoğlu,Small Forward and Power Forward,208,99,15,Turkey
4395,Andre Turner,Point Guard,180,72,6,Tennessee
4396,Bill Turner,Small Forward and Power Forward,201,99,6,
4397,Elston Turner,Small Forward and Shooting Guard,196,86,8,Tennessee
4398,Evan Turner,Small Forward,198,99,10,Illinois
4399,Gary Turner,Forward,201,90,1,
4400,Henry Turner,Power Forward,201,90,2,California
4401,Herschell Turner,Point Guard,188,88,1,
4402,Jack Turner,Small Forward,193,77,1,Indiana
4403,Jack Turner,Shooting Guard,196,90,1,Kentucky
4404,Jeff Turner,Power Forward and Small Forward,206,104,10,Maine
4405,John Turner,Small Forward,203,111,1,District of Columbia
4406,Myles Turner,Center,211,113,6,Texas
4407,Wayne Turner,Point Guard,188,86,1,Massachusetts
4408,Melvin Turpin,Center,211,108,5,Kentucky
4409,Dave Twardzik,Point Guard,185,79,8,Pennsylvania
4410,Jack Twyman,Small Forward and Shooting Guard,198,95,11,Pennsylvania
4411,B.J. Tyler,Point Guard,185,83,1,Texas
4412,Jeremy Tyler,Center,208,117,3,California
4413,Terry Tyler,Small Forward and Power Forward,201,97,11,Michigan
4414,Charlie Tyra,Center and Power Forward,203,104,5,Kentucky
4415,Edwin Ubiles,Small Forward,198,92,1,New York
4416,Ekpe Udoh,Center and Power Forward,208,111,7,Oklahoma
4417,Ime Udoka,Small Forward,198,97,7,Oregon
4418,Beno Udrih,Point Guard and Shooting Guard,190,92,13,Slovenia
4419,Roko Ukić,Point Guard,196,83,2,Croatia
4420,Tyler Ulis,Point Guard,178,72,3,Michigan
4421,Wes Unseld,Center,201,111,13,Kentucky
4422,Hal Uplinger,Shooting Guard,193,83,1,Pennsylvania
4423,Kelvin Upshaw,Shooting Guard,188,81,3,Illinois
4424,Jarrod Uthoff,Power Forward,206,100,2,Iowa
4425,Ben Uzoh,Point Guard,190,92,2,Texas
4426,Stephen Vacendak,Point Guard,185,83,3,Pennsylvania
4427,Jonas Valančiūnas,Center,211,120,9,Lithuania
4428,Darnell Valentine,Point Guard and Shooting Guard,185,83,9,Illinois
4429,Denzel Valentine,Shooting Guard and Small Forward,193,99,4,Michigan
4430,Ronnie Valentine,Small Forward,201,95,1,Virginia
4431,John Vallely,Shooting Guard,190,83,2,
4432,Dick Van Arsdale,Shooting Guard,196,95,12,Indiana
4433,Tom Van Arsdale,Small Forward and Shooting Guard,196,91,12,Indiana
